Date,Close
3/6/13,"$1,541.46 "
3/7/13,"$1,544.26 "
3/8/13,"$1,551.18 "
3/11/13,"$1,556.22 "
3/12/13,"$1,552.48 "
3/13/13,"$1,554.52 "
3/14/13,"$1,563.23 "
3/15/13,"$1,560.70 "
3/18/13,"$1,552.10 "
3/19/13,"$1,548.34 "
3/20/13,"$1,558.71 "
3/21/13,"$1,545.80 "
3/22/13,"$1,556.89 "
3/25/13,"$1,551.69 "
3/26/13,"$1,563.77 "
3/27/13,"$1,562.85 "
3/28/13,"$1,569.19 "
4/1/13,"$1,562.17 "
4/2/13,"$1,570.25 "
4/3/13,"$1,553.69 "
4/4/13,"$1,559.98 "
4/5/13,"$1,553.28 "
4/8/13,"$1,563.07 "
4/9/13,"$1,568.61 "
4/10/13,"$1,587.73 "
4/11/13,"$1,593.37 "
4/12/13,"$1,588.85 "
4/15/13,"$1,552.36 "
4/16/13,"$1,574.57 "
4/17/13,"$1,552.01 "
4/18/13,"$1,541.61 "
4/19/13,"$1,555.25 "
4/22/13,"$1,562.50 "
4/23/13,"$1,578.78 "
4/24/13,"$1,578.79 "
4/25/13,"$1,585.16 "
4/26/13,"$1,582.24 "
4/29/13,"$1,593.61 "
4/30/13,"$1,597.57 "
5/1/13,"$1,582.70 "
5/2/13,"$1,597.59 "
5/3/13,"$1,614.42 "
5/6/13,"$1,617.50 "
5/7/13,"$1,625.96 "
5/8/13,"$1,632.69 "
5/9/13,"$1,626.67 "
5/10/13,"$1,633.70 "
5/13/13,"$1,633.77 "
5/14/13,"$1,650.34 "
5/15/13,"$1,658.78 "
5/16/13,"$1,650.47 "
5/17/13,"$1,667.47 "
5/20/13,"$1,666.29 "
5/21/13,"$1,669.16 "
5/22/13,"$1,655.35 "
5/23/13,"$1,650.51 "
5/24/13,"$1,649.60 "
5/28/13,"$1,660.06 "
5/29/13,"$1,648.36 "
5/30/13,"$1,654.41 "
5/31/13,"$1,630.74 "
6/3/13,"$1,640.42 "
6/4/13,"$1,631.38 "
6/5/13,"$1,608.90 "
6/6/13,"$1,622.56 "
6/7/13,"$1,643.38 "
6/10/13,"$1,642.81 "
6/11/13,"$1,626.13 "
6/12/13,"$1,612.52 "
6/13/13,"$1,636.36 "
6/14/13,"$1,626.73 "
6/17/13,"$1,639.04 "
6/18/13,"$1,651.81 "
6/19/13,"$1,628.93 "
6/20/13,"$1,588.19 "
6/21/13,"$1,592.43 "
6/24/13,"$1,573.09 "
6/25/13,"$1,588.03 "
6/26/13,"$1,603.26 "
6/27/13,"$1,613.20 "
6/28/13,"$1,606.28 "
7/1/13,"$1,614.96 "
7/2/13,"$1,614.08 "
7/3/13,"$1,615.41 "
7/5/13,"$1,631.89 "
7/8/13,"$1,640.46 "
7/9/13,"$1,652.32 "
7/10/13,"$1,652.62 "
7/11/13,"$1,675.02 "
7/12/13,"$1,680.19 "
7/15/13,"$1,682.50 "
7/16/13,"$1,676.26 "
7/17/13,"$1,680.91 "
7/18/13,"$1,689.37 "
7/19/13,"$1,692.09 "
7/22/13,"$1,695.53 "
7/23/13,"$1,692.39 "
7/24/13,"$1,685.94 "
7/25/13,"$1,690.25 "
7/26/13,"$1,691.65 "
7/29/13,"$1,685.33 "
7/30/13,"$1,685.96 "
7/31/13,"$1,685.73 "
8/1/13,"$1,706.87 "
8/2/13,"$1,709.67 "
8/5/13,"$1,707.14 "
